0.49735500125540133	0.553514688184518
1.0054891299642437	-0.009649267105912518
1.546609986060727	0.15719777317945305
2.0300690037315694	0.54402559285201
2.5284196673621877	0.3575250430732202
3.0861637561579562	-0.11562237556384769
3.6057263573475553	-0.11878252136345124
4.116717604176587	0.20805447571882507
4.636972840061992	0.17822789413078688
5.192032969411523	-0.1915870858260964
5.688392308291702	-0.3014216327131365
6.227608418974727	-0.06124189400957536
6.745179695413894	0.012263963082570939
7.271495484887577	-0.2508939316542713
7.795213894251999	-0.41405269218448293
8.31079384594073	-0.2638808322005868
8.827153011662238	-0.14370871247867956
9.350958000363633	-0.3102007774824458
9.874936147738982	-0.4833594514333208
10.392507424178147	-0.4098535943411743
10.908693431225705	-0.2830148656721583
11.430333936502715	-0.3661743188370661
11.95396576653016	-0.5259997748937237
12.473008891697907	-0.5091600938520011
13.015515017185997	-0.39564592514350516
13.509623293304818	-0.418814555718132
14.032562488636463	-0.5519735759863547
14.57870494627752	-0.578458195167141
15.069869524939177	-0.4882944736409205
15.614973030536534	-0.47477943913905474
16.110899472731838	-0.567947463658323
16.631674184639095	-0.6177738720876871
17.149678357763133	-0.5609345373633123
17.69417580800166	-0.5240863715465665
18.189236456827214	-0.583921351330291
18.710270906745397	-0.6437476731803184
19.254854936320896	-0.6102328118371265
19.773292006129815	-0.5700599994805235
